reference,customer_name,status
TV-28447,Stonebridge Trading Pty Ltd,picked_up
TV-28448,Northern Electronics,delivered
TV-28449,Coastal Apparel,picked_up
TV-28450,Kingsway Hardware,in_transit
TV-28451,Silverline Foods,delivered
TV-28452,Westgate Chemicals,delivered
TV-28453,Highfield Pharma Group,failed
TV-28454,Riverside Wholesale,delivered
TV-28455,Eastlink Electronics Co,in_transit
TV-28456,Parkview Distribution Holdings,created
TV-28457,Westgate Motors Group,in_transit
TV-28458,Eastlink Distribution Holdings,created
TV-28459,Stonebridge Foods Pty Ltd,delivered
TV-28460,Northern Beverages,in_transit
TV-28461,Ironbark Packaging Pty Ltd,delivered
TV-28462,Stonebridge Apparel Holdings,in_transit
TV-28463,Silverline Electronics,delivered
TV-28464,Northern Electronics,in_transit
TV-28465,Fairwind Grocers Pty Ltd,created
TV-28466,Summit Beverages Holdings,failed
TV-28467,Northern Hardware Pty Ltd,created
TV-28468,Golden Foods,created
TV-28469,Summit Trading Pty Ltd,in_transit
TV-28470,Kingsway Industrial,in_transit
TV-28471,Sunrise Retail,delivered
TV-28472,Redgum Trading,created
TV-28473,Lakeside Grocers Pty Ltd,picked_up
TV-28474,Sunrise Components Co,delivered
TV-28475,Sunrise Electronics,picked_up
TV-28476,Ironbark Textiles Pty Ltd,created
TV-28477,Silverline Apparel Pty Ltd,delivered
TV-28478,Golden Distribution Holdings,in_transit
TV-28479,Westgate Freight,picked_up
TV-28480,Summit Freight Co,delivered
TV-28481,Parkview Distribution,in_transit
TV-28482,Baywater Logistics Holdings,in_transit
TV-28483,Lakeside Chemicals,in_transit
TV-28484,Eastlink Electronics Pty Ltd,in_transit
TV-28485,Northern Packaging,delivered
TV-28486,Parkview Foods,in_transit
TV-28487,Summit Foods,created
TV-28488,Fairwind Beverages,in_transit
TV-28489,Sunrise Logistics Holdings,delivered
TV-28490,Northern Beverages,in_transit
TV-28491,Riverside Industrial,in_transit
TV-28492,Summit Packaging,created
TV-28493,Highfield Trading,in_transit
TV-28494,Ironbark Trading,in_transit
TV-28495,Westgate Beverages Group,picked_up
TV-28496,Westgate Wholesale,delivered
TV-28497,Baywater Freight,in_transit
TV-28498,Lakeside Trading,delivered
TV-28499,Summit Freight,in_transit
TV-28500,Lakeside Chemicals Pty Ltd,delivered
TV-28501,Baywater Industrial Holdings,in_transit
TV-28502,Westgate Foods,picked_up
TV-28503,Westgate Freight Pty Ltd,in_transit
TV-28504,Eastlink Distribution Pty Ltd,delivered
TV-28505,Redgum Components,created
TV-28506,Redgum Grocers,in_transit
TV-28507,Coastal Wholesale,delivered
TV-28508,Fairwind Electronics,failed
TV-28509,Northern Textiles,in_transit
TV-28510,Lakeside Freight Co,delivered
TV-28511,Summit Retail,delivered
TV-28512,Redgum Chemicals Pty Ltd,created
TV-28513,Stonebridge Pharma,delivered
TV-28514,Northern Retail Pty Ltd,delivered
TV-28515,Fairwind Motors Group,in_transit
TV-28516,Redgum Packaging Co,failed
TV-28517,Blackwood Textiles,delivered
TV-28518,Highfield Packaging,in_transit
TV-28519,Riverside Apparel,delivered
TV-28520,Redgum Wholesale,delivered
TV-28521,Ironbark Packaging,picked_up
TV-28522,Fairwind Logistics,picked_up
TV-28523,Eastlink Components Co,failed
TV-28524,Baywater Retail Holdings,delivered
TV-28525,Lakeside Freight Pty Ltd,in_transit
TV-28526,Northern Supplies Pty Ltd,delivered
TV-28527,Sunrise Trading,in_transit
TV-28528,Silverline Wholesale,in_transit
TV-28529,Fairwind Components,created
TV-28530,Baywater Motors Co,picked_up
TV-28531,Eastlink Motors,in_transit
TV-28532,Stonebridge Industrial,created
TV-28533,Fairwind Retail Pty Ltd,created
TV-28534,Kingsway Pharma Pty Ltd,in_transit
TV-28535,Harbour Textiles Holdings,in_transit
TV-28536,Westgate Beverages Co,in_transit
TV-28537,Summit Retail,delivered
TV-28538,Lakeside Components Pty Ltd,failed
TV-28539,Stonebridge Packaging Pty Ltd,delivered
TV-28540,Parkview Freight,delivered
TV-28541,Golden Hardware,in_transit
TV-28542,Redgum Motors Group,delivered
TV-28543,Baywater Electronics Group,in_transit
TV-28544,Stonebridge Hardware,delivered
TV-28545,Redgum Chemicals Holdings,picked_up
TV-28546,Sunrise Wholesale,in_transit
TV-28547,Westgate Components Group,delivered
TV-28548,Highfield Motors Group,created
TV-28549,Harbour Supplies Group,failed
TV-28550,Eastlink Foods,picked_up
TV-28551,Stonebridge Industrial,created
TV-28552,Redgum Distribution Holdings,in_transit
TV-28553,Summit Packaging Co,picked_up
TV-28554,Highfield Logistics Co,delivered
TV-28555,Harbour Beverages,in_transit
TV-28556,Riverside Supplies Holdings,in_transit
TV-28557,Northern Packaging,picked_up
TV-28558,Redgum Textiles,delivered
TV-28559,Kingsway Freight,in_transit
TV-28560,Golden Freight Group,picked_up
TV-28561,Redgum Foods Pty Ltd,created
TV-28562,Silverline Supplies,picked_up
TV-28563,Parkview Retail Holdings,in_transit
TV-28564,Stonebridge Industrial Holdings,in_transit
TV-28565,Stonebridge Retail Holdings,created
TV-28566,Lakeside Distribution,created
TV-28567,Westgate Wholesale,delivered
TV-28568,Baywater Foods,in_transit
TV-28569,Blackwood Distribution Group,delivered
TV-28570,Riverside Hardware Pty Ltd,delivered
TV-28571,Westgate Apparel Holdings,delivered
TV-28572,Lakeside Freight,created
TV-28573,Lakeside Distribution,picked_up
TV-28574,Silverline Trading,created
TV-28575,Northern Industrial Holdings,created
TV-28576,Lakeside Wholesale,delivered
TV-28577,Northern Packaging,delivered
TV-28578,Golden Chemicals,in_transit
TV-28579,Lakeside Wholesale Group,delivered
TV-28580,Golden Retail Pty Ltd,created
TV-28581,Riverside Grocers,in_transit
TV-28582,Silverline Components,created
TV-28583,Harbour Pharma,delivered
TV-28584,Highfield Electronics,delivered
TV-28585,Northern Foods Holdings,in_transit
TV-28586,Coastal Textiles Group,delivered
TV-28587,Riverside Textiles Co,picked_up
TV-28588,Lakeside Components,in_transit
TV-28589,Westgate Packaging,delivered
TV-28590,Blackwood Retail,in_transit
TV-28591,Golden Wholesale Holdings,in_transit
TV-28592,Coastal Foods,in_transit
TV-28593,Silverline Grocers Holdings,created
TV-28594,Silverline Chemicals Holdings,in_transit
TV-28595,Baywater Apparel Group,created
TV-28596,Parkview Wholesale Holdings,in_transit
TV-28597,Harbour Retail Co,created
TV-28598,Redgum Textiles,in_transit
TV-28599,Baywater Distribution Pty Ltd,picked_up
TV-28600,Baywater Apparel,in_transit
TV-28601,Baywater Components,delivered
TV-28602,Sunrise Industrial,in_transit
TV-28603,Fairwind Packaging Group,picked_up
TV-28604,Lakeside Wholesale,in_transit
TV-28605,Lakeside Logistics Holdings,created
TV-28606,Parkview Pharma Group,delivered
TV-28607,Sunrise Industrial Pty Ltd,created
TV-28608,Lakeside Supplies Co,created
TV-28609,Lakeside Chemicals,picked_up
TV-28610,Golden Packaging,delivered
TV-28611,Highfield Retail Group,created
TV-28612,Northern Apparel,delivered
TV-28613,Highfield Wholesale Holdings,delivered
TV-28614,Eastlink Pharma Pty Ltd,delivered
TV-28615,Riverside Foods,created
TV-28616,Redgum Apparel,in_transit
TV-28617,Redgum Apparel Pty Ltd,created
TV-28618,Highfield Apparel,created
TV-28619,Summit Hardware,delivered
TV-28620,Lakeside Apparel Holdings,in_transit
TV-28621,Stonebridge Freight Group,failed
TV-28622,Sunrise Industrial Holdings,in_transit
TV-28623,Coastal Trading Group,picked_up
TV-28624,Summit Logistics Pty Ltd,delivered
TV-28625,Ironbark Beverages,created
TV-28626,Blackwood Wholesale,delivered
TV-28627,Parkview Distribution Group,failed
TV-28628,Coastal Beverages,delivered
TV-28629,Golden Grocers Holdings,delivered
TV-28630,Silverline Freight,created
TV-28631,Silverline Chemicals Pty Ltd,delivered
TV-28632,Summit Freight Holdings,delivered
TV-28633,Riverside Distribution,picked_up
TV-28634,Eastlink Logistics,in_transit
TV-28635,Northern Apparel,delivered
TV-28636,Coastal Supplies,in_transit
TV-28637,Northern Motors,in_transit
TV-28638,Redgum Freight Co,in_transit
TV-28639,Kingsway Distribution Group,picked_up
TV-28640,Golden Retail,in_transit
TV-28641,Sunrise Packaging,in_transit
TV-28642,Golden Logistics,in_transit
TV-28643,Highfield Distribution,in_transit
TV-28644,Coastal Distribution Group,created
TV-28645,Riverside Apparel Holdings,failed
TV-28646,Parkview Pharma Holdings,picked_up
TV-28647,Golden Wholesale,in_transit
TV-28648,Northern Retail Holdings,delivered
TV-28649,Riverside Distribution,delivered
TV-28650,Eastlink Chemicals,in_transit
TV-28651,Parkview Supplies,in_transit
TV-28652,Harbour Trading,picked_up
TV-28653,Lakeside Distribution,delivered
TV-28654,Silverline Packaging Pty Ltd,in_transit
TV-28655,Harbour Foods Holdings,in_transit
TV-28656,Stonebridge Grocers,in_transit
TV-28657,Ironbark Motors Holdings,created
TV-28658,Sunrise Logistics Co,in_transit
TV-28659,Parkview Chemicals,delivered
TV-28660,Coastal Logistics Group,picked_up
TV-28661,Lakeside Logistics,in_transit
TV-28662,Parkview Chemicals,created
TV-28663,Riverside Logistics,in_transit
TV-28664,Harbour Industrial Holdings,picked_up
TV-28665,Coastal Grocers,created
TV-28666,Lakeside Industrial,in_transit
TV-28667,Fairwind Components,in_transit
TV-28668,Coastal Apparel,failed
TV-28669,Riverside Trading,created
TV-28670,Kingsway Packaging,delivered
TV-28671,Golden Beverages Holdings,in_transit
TV-28672,Riverside Grocers Pty Ltd,in_transit
TV-28673,Golden Distribution,delivered
TV-28674,Ironbark Distribution,delivered
TV-28675,Highfield Logistics Holdings,failed
TV-28676,Golden Pharma Co,in_transit
TV-28677,Fairwind Logistics,picked_up
TV-28678,Coastal Wholesale,in_transit
TV-28679,Eastlink Beverages Pty Ltd,picked_up
TV-28680,Fairwind Hardware Pty Ltd,delivered
TV-28681,Silverline Hardware Group,in_transit
TV-28682,Lakeside Industrial Holdings,picked_up
TV-28683,Redgum Textiles Group,delivered
TV-28684,Redgum Wholesale,delivered
TV-28685,Parkview Components,delivered
TV-28686,Highfield Freight,created
TV-28687,Ironbark Pharma Pty Ltd,created
TV-28688,Highfield Industrial Holdings,in_transit
TV-28689,Baywater Packaging Group,delivered
TV-28690,Coastal Foods Co,in_transit
TV-28691,Ironbark Retail,delivered
TV-28692,Lakeside Motors Holdings,picked_up
TV-28693,Fairwind Components,delivered
TV-28694,Silverline Logistics,in_transit
TV-28695,Golden Components,in_transit
TV-28696,Golden Electronics,picked_up
TV-28697,Redgum Logistics Group,in_transit
TV-28698,Coastal Wholesale,in_transit
TV-28699,Northern Foods,in_transit
TV-28700,Harbour Hardware,created
TV-28701,Golden Distribution,in_transit
TV-28702,Riverside Apparel,picked_up
TV-28703,Golden Retail Co,created
TV-28704,Eastlink Foods Holdings,picked_up
TV-28705,Stonebridge Industrial,delivered
TV-28706,Parkview Supplies,delivered
TV-28707,Golden Retail Co,delivered
TV-28708,Kingsway Foods Holdings,failed
TV-28709,Golden Packaging,created
TV-28710,Eastlink Foods Co,picked_up
TV-28711,Redgum Industrial Group,in_transit
TV-28712,Northern Components,picked_up
TV-28713,Parkview Hardware,in_transit
TV-28714,Baywater Components,created
TV-28715,Silverline Components,in_transit
TV-28716,Ironbark Motors Co,in_transit
TV-28717,Parkview Retail Co,created
TV-28718,Coastal Trading,delivered
TV-28719,Ironbark Retail Holdings,delivered
TV-28720,Coastal Motors,created
TV-28721,Riverside Apparel Group,in_transit
TV-28722,Eastlink Logistics Holdings,delivered
TV-28723,Blackwood Apparel Co,delivered
TV-28724,Ironbark Hardware,delivered
TV-28725,Redgum Packaging Pty Ltd,created
TV-28726,Westgate Freight,created
TV-28727,Silverline Components,in_transit
TV-28728,Fairwind Pharma Pty Ltd,delivered
TV-28729,Silverline Grocers Group,created
TV-28730,Redgum Packaging Pty Ltd,delivered
TV-28731,Fairwind Foods,created
TV-28732,Ironbark Grocers Pty Ltd,failed
TV-28733,Westgate Electronics,delivered
TV-28734,Summit Wholesale Holdings,delivered
TV-28735,Sunrise Wholesale,picked_up
TV-28736,Fairwind Trading Pty Ltd,failed
TV-28737,Redgum Trading,delivered
TV-28738,Eastlink Packaging Pty Ltd,in_transit
TV-28739,Ironbark Hardware,in_transit
TV-28740,Fairwind Textiles,picked_up
TV-28741,Lakeside Motors,created
TV-28742,Blackwood Trading Group,delivered
TV-28743,Summit Retail Holdings,in_transit
TV-28744,Stonebridge Hardware Pty Ltd,delivered
TV-28745,Coastal Chemicals Group,created
TV-28746,Baywater Foods Group,picked_up
TV-28747,Ironbark Chemicals Pty Ltd,in_transit
TV-28748,Coastal Freight,in_transit
TV-28749,Redgum Industrial,delivered
TV-28750,Highfield Logistics,in_transit
TV-28751,Golden Freight Pty Ltd,delivered
TV-28752,Parkview Distribution Pty Ltd,in_transit
TV-28753,Fairwind Industrial,delivered
TV-28754,Westgate Electronics,delivered
TV-28755,Sunrise Packaging,in_transit
TV-28756,Summit Textiles Group,in_transit
TV-28757,Harbour Textiles Holdings,delivered
TV-28758,Riverside Freight,delivered
TV-28759,Eastlink Textiles,created
TV-28760,Harbour Hardware Pty Ltd,in_transit
TV-28761,Highfield Motors Holdings,picked_up
TV-28762,Silverline Logistics Holdings,picked_up
TV-28763,Fairwind Retail Pty Ltd,picked_up
TV-28764,Fairwind Trading,failed
TV-28765,Redgum Apparel Co,delivered
TV-28766,Stonebridge Freight,delivered
TV-28767,Silverline Distribution Holdings,in_transit
TV-28768,Lakeside Packaging,in_transit
TV-28769,Parkview Distribution Pty Ltd,in_transit
TV-28770,Lakeside Supplies Co,delivered
TV-28771,Silverline Electronics,in_transit
TV-28772,Baywater Packaging Co,created
TV-28773,Ironbark Grocers Co,in_transit
TV-28774,Fairwind Industrial,picked_up
TV-28775,Coastal Textiles Co,delivered
TV-28776,Riverside Hardware,delivered
TV-28777,Stonebridge Distribution Group,delivered
TV-28778,Stonebridge Apparel,in_transit
TV-28779,Golden Motors,created
TV-28780,Northern Wholesale,delivered
TV-28781,Redgum Textiles,created
TV-28782,Summit Retail Pty Ltd,created
TV-28783,Parkview Retail,created
TV-28784,Silverline Pharma Holdings,in_transit
TV-28785,Ironbark Pharma,created
TV-28786,Northern Apparel Holdings,picked_up
TV-28787,Sunrise Trading Holdings,in_transit
TV-28788,Kingsway Chemicals Holdings,in_transit
TV-28789,Sunrise Chemicals Co,delivered
TV-28790,Stonebridge Freight,picked_up
TV-28791,Baywater Pharma,failed
TV-28792,Northern Grocers Pty Ltd,delivered
TV-28793,Golden Freight,delivered
TV-28794,Baywater Foods Group,in_transit
TV-28795,Golden Apparel Co,in_transit
TV-28796,Sunrise Pharma,picked_up
TV-28797,Coastal Supplies,failed
TV-28798,Redgum Logistics Group,delivered
TV-28799,Fairwind Foods Holdings,created
TV-28800,Highfield Chemicals Holdings,in_transit
TV-28801,Lakeside Pharma,failed
TV-28802,Blackwood Apparel,delivered
TV-28803,Coastal Hardware,delivered
TV-28804,Westgate Freight Pty Ltd,in_transit
TV-28805,Blackwood Supplies Co,delivered
TV-28806,Ironbark Logistics Pty Ltd,failed
TV-28807,Northern Motors,delivered
TV-28808,Kingsway Packaging,delivered
TV-28809,Sunrise Chemicals Holdings,delivered
TV-28810,Parkview Foods Co,created
TV-28811,Harbour Motors Holdings,picked_up
TV-28812,Redgum Textiles,delivered
TV-28813,Parkview Supplies Pty Ltd,delivered
TV-28814,Sunrise Freight Holdings,in_transit
TV-28815,Silverline Logistics,in_transit
TV-28816,Summit Chemicals,in_transit
TV-28817,Riverside Freight Co,delivered
TV-28818,Silverline Motors,in_transit
TV-28819,Golden Freight,picked_up
TV-28820,Stonebridge Apparel,delivered
TV-28821,Fairwind Retail,delivered
TV-28822,Summit Supplies Holdings,picked_up
TV-28823,Summit Distribution Pty Ltd,delivered
TV-28824,Harbour Foods Pty Ltd,in_transit
TV-28825,Stonebridge Pharma,created
TV-28826,Summit Electronics,in_transit
TV-28827,Harbour Pharma Pty Ltd,created
TV-28828,Northern Electronics,created
TV-28829,Highfield Industrial Co,created
TV-28830,Blackwood Electronics Group,in_transit
TV-28831,Parkview Beverages Group,created
TV-28832,Golden Trading,created
TV-28833,Summit Trading,created
TV-28834,Golden Motors Pty Ltd,picked_up
TV-28835,Eastlink Apparel Co,delivered
TV-28836,Blackwood Electronics Pty Ltd,in_transit
TV-28837,Northern Packaging Group,delivered
TV-28838,Silverline Wholesale Co,in_transit
TV-28839,Northern Industrial,delivered
TV-28840,Redgum Beverages,in_transit
TV-28841,Fairwind Grocers,created
TV-28842,Sunrise Freight,picked_up
TV-28843,Riverside Motors Pty Ltd,delivered
TV-28844,Riverside Apparel Holdings,failed
TV-28845,Harbour Logistics,in_transit
TV-28846,Northern Distribution,in_transit
TV-28847,Lakeside Freight,created
TV-28848,Sunrise Chemicals,delivered
TV-28849,Westgate Freight Pty Ltd,picked_up
TV-28850,Baywater Chemicals,in_transit
TV-28851,Baywater Wholesale Pty Ltd,in_transit
TV-28852,Ironbark Components Group,delivered
TV-28853,Sunrise Foods Pty Ltd,created
TV-28854,Ironbark Industrial Pty Ltd,in_transit
TV-28855,Stonebridge Pharma Holdings,picked_up
TV-28856,Coastal Pharma Holdings,in_transit
TV-28857,Eastlink Chemicals Group,delivered
TV-28858,Eastlink Motors Pty Ltd,delivered
TV-28859,Stonebridge Pharma,picked_up
TV-28860,Blackwood Packaging,created
TV-28861,Fairwind Apparel,delivered
TV-28862,Ironbark Textiles Holdings,created
TV-28863,Redgum Chemicals,created
TV-28864,Stonebridge Motors Co,in_transit
TV-28865,Westgate Industrial Pty Ltd,picked_up
TV-28866,Harbour Hardware,in_transit
TV-28867,Sunrise Trading Holdings,delivered
TV-28868,Parkview Beverages Holdings,delivered
TV-28869,Sunrise Trading Co,delivered
TV-28870,Golden Foods,failed
TV-28871,Silverline Pharma,delivered
TV-28872,Riverside Beverages,created
TV-28873,Summit Components Co,created
TV-28874,Golden Retail,in_transit
TV-28875,Summit Motors Co,in_transit
TV-28876,Redgum Textiles,created
TV-28877,Golden Electronics Group,delivered
TV-28878,Ironbark Electronics Pty Ltd,delivered
TV-28879,Highfield Textiles Group,delivered
TV-28880,Redgum Textiles Pty Ltd,created
TV-28881,Fairwind Freight,delivered
TV-28882,Redgum Logistics Holdings,delivered
TV-28883,Summit Supplies,delivered
TV-28884,Silverline Supplies Pty Ltd,failed
TV-28885,Northern Logistics,in_transit
TV-28886,Redgum Industrial Co,in_transit
TV-28887,Blackwood Pharma Pty Ltd,created
TV-28888,Redgum Packaging Pty Ltd,failed
TV-28889,Coastal Electronics Pty Ltd,in_transit
TV-28890,Parkview Apparel,picked_up
TV-28891,Stonebridge Freight,in_transit
TV-28892,Westgate Motors,in_transit
TV-28893,Westgate Retail,created
TV-28894,Riverside Components Pty Ltd,in_transit
TV-28895,Eastlink Textiles Pty Ltd,picked_up
TV-28896,Westgate Motors,created
TV-28897,Lakeside Industrial Holdings,delivered
TV-28898,Redgum Supplies,created
TV-28899,Blackwood Pharma,created
TV-28900,Golden Apparel,delivered
TV-28901,Northern Grocers Group,created
